A_mean3,A_variance3,A_correlation3,A_contrast3,A_homogeneity3,A_cluster_sombra3,A_cluster_prominencia3,A_mean5,A_variance5,A_correlation5,A_contrast5,A_homogeneity5,A_cluster_sombra5,A_cluster_prominencia5,A_mean7,A_variance7,A_correlation7,A_contrast7,A_homogeneity7,A_cluster_sombra7,A_cluster_prominencia7,A_mean9,A_variance9,A_correlation9,A_contrast9,A_homogeneity9,A_cluster_sombra9,A_cluster_prominencia9,A_mean11,A_variance11,A_correlation11,A_contrast11,A_homogeneity11,A_cluster_sombra11,A_cluster_prominencia11,A_mean13,A_variance13,A_correlation13,A_contrast13,A_homogeneity13,A_cluster_sombra13,A_cluster_prominencia13,A_mean15,A_variance15,A_correlation15,A_contrast15,A_homogeneity15,A_cluster_sombra15,A_cluster_prominencia15,A_mean17,A_variance17,A_correlation17,A_contrast17,A_homogeneity17,A_cluster_sombra17,A_cluster_prominencia17,A_mean19,A_variance19,A_correlation19,A_contrast19,A_homogeneity19,A_cluster_sombra19,A_cluster_prominencia19,A_mean21,A_variance21,A_correlation21,A_contrast21,A_homogeneity21,A_cluster_sombra21,A_cluster_prominencia21,A_mean23,A_variance23,A_correlation23,A_contrast23,A_homogeneity23,A_cluster_sombra23,A_cluster_prominencia23,A_mean25,A_variance25,A_correlation25,A_contrast25,A_homogeneity25,A_cluster_sombra25,A_cluster_prominencia25,B_mean3,B_variance3,B_correlation3,B_contrast3,B_homogeneity3,B_cluster_sombra3,B_cluster_prominencia3,B_mean5,B_variance5,B_correlation5,B_contrast5,B_homogeneity5,B_cluster_sombra5,B_cluster_prominencia5,B_mean7,B_variance7,B_correlation7,B_contrast7,B_homogeneity7,B_cluster_sombra7,B_cluster_prominencia7,B_mean9,B_variance9,B_correlation9,B_contrast9,B_homogeneity9,B_cluster_sombra9,B_cluster_prominencia9,B_mean11,B_variance11,B_correlation11,B_contrast11,B_homogeneity11,B_cluster_sombra11,B_cluster_prominencia11,B_mean13,B_variance13,B_correlation13,B_contrast13,B_homogeneity13,B_cluster_sombra13,B_cluster_prominencia13,B_mean15,B_variance15,B_correlation15,B_contrast15,B_homogeneity15,B_cluster_sombra15,B_cluster_prominencia15,B_mean17,B_variance17,B_correlation17,B_contrast17,B_homogeneity17,B_cluster_sombra17,B_cluster_prominencia17,B_mean19,B_variance19,B_correlation19,B_contrast19,B_homogeneity19,B_cluster_sombra19,B_cluster_prominencia19,B_mean21,B_variance21,B_correlation21,B_contrast21,B_homogeneity21,B_cluster_sombra21,B_cluster_prominencia21,B_mean23,B_variance23,B_correlation23,B_contrast23,B_homogeneity23,B_cluster_sombra23,B_cluster_prominencia23,B_mean25,B_variance25,B_correlation25,B_contrast25,B_homogeneity25,B_cluster_sombra25,B_cluster_prominencia25,C_mean3,C_variance3,C_correlation3,C_contrast3,C_homogeneity3,C_cluster_sombra3,C_cluster_prominencia3,C_mean5,C_variance5,C_correlation5,C_contrast5,C_homogeneity5,C_cluster_sombra5,C_cluster_prominencia5,C_mean7,C_variance7,C_correlation7,C_contrast7,C_homogeneity7,C_cluster_sombra7,C_cluster_prominencia7,C_mean9,C_variance9,C_correlation9,C_contrast9,C_homogeneity9,C_cluster_sombra9,C_cluster_prominencia9,C_mean11,C_variance11,C_correlation11,C_contrast11,C_homogeneity11,C_cluster_sombra11,C_cluster_prominencia11,C_mean13,C_variance13,C_correlation13,C_contrast13,C_homogeneity13,C_cluster_sombra13,C_cluster_prominencia13,C_mean15,C_variance15,C_correlation15,C_contrast15,C_homogeneity15,C_cluster_sombra15,C_cluster_prominencia15,C_mean17,C_variance17,C_correlation17,C_contrast17,C_homogeneity17,C_cluster_sombra17,C_cluster_prominencia17,C_mean19,C_variance19,C_correlation19,C_contrast19,C_homogeneity19,C_cluster_sombra19,C_cluster_prominencia19,C_mean21,C_variance21,C_correlation21,C_contrast21,C_homogeneity21,C_cluster_sombra21,C_cluster_prominencia21,C_mean23,C_variance23,C_correlation23,C_contrast23,C_homogeneity23,C_cluster_sombra23,C_cluster_prominencia23,C_mean25,C_variance25,C_correlation25,C_contrast25,C_homogeneity25,C_cluster_sombra25,C_cluster_prominencia25,Class
-1.2713618357956102,10019.248560437758,6120.716096038076,1949.2662321998405,50061.99682409621,29906.810874598832,516600.48925482313,-2.321206910225853,16036.017606998714,8794.389641219816,3620.813982889448,62.48023335053843,82887.01593294938,1899893.463780267,-3.009110719915582,19784.113748221658,10210.982586182383,4786.565581019639,-11.994913940257124,128737.77259131166,3368253.050339212,-3.258061563181493,20588.405769876525,10018.215791664401,5285.094989106063,68.86084750109704,141367.2602376821,3670089.3963662433,-3.029552926862591,18637.865082498054,8553.667102064981,5042.098990216536,2.4535549347320087,116264.52304160786,2590499.7111991365,-2.4191490090765204,13687.031316063803,5597.727352747416,4044.651981658194,-220.00374050955972,65253.82164718535,1009586.4508705342,-1.3998453705752225,7151.07942949441,2156.412133743564,2497.333647875423,888.5103313659777,17782.769560790734,124630.95009477994,0.08251189481277921,1032.2259382785937,-27.442688308724883,529.8343132936593,2812.790992073702,-123.12752293198949,413.2699530192864,-0.8741467201278903,7629.289606042901,5079.716946799519,1274.7863296216913,-444.2814220130085,16307.560815239032,250247.07939980202,-2.033919603982558,14116.510864584165,8009.457648244326,3053.526608169919,-241.61800826151946,64890.118795162125,1364631.2577491389,-2.832056824971568,18613.847538379006,9851.687007731036,4381.080265323986,64.1672569254105,115241.57437069496,2928574.1993028056,-3.2619325146217024,20004.372384854243,9915.892699298023,5044.239842778111,-73.01045152361095,138452.90588682532,3637401.915561473,-1.0331953054853216,9014.992040538735,5531.633923110727,1741.679058714004,-850.2387923405151,22110.43451414921,437968.3851327893,-2.714185249884385,14798.198980078329,8394.237264926569,3201.98085757588,-808.7355988296002,89168.53512344041,1826965.2272694139,-3.919417358384729,18407.701248666483,10035.16063768849,4186.270305488995,14.923365972086284,154061.2668418413,3469978.088947894,-4.637501721542842,19709.678752669777,10469.889374067629,4619.894689301074,96.45317511137264,188828.40028364985,4155779.432290218,-4.633157519091805,18105.420759810782,9296.71826851049,4404.351245650145,13.649771103354972,167238.90153284598,3165767.619906906,-4.054351136296721,14235.57863322183,7259.385428331702,3488.0966024450636,-404.93759708832647,109720.62435341053,1488740.5814372636,-2.797430729210135,8186.097931552448,3931.5593391816155,2127.2692961854164,26.040440742708142,37641.76976881807,260282.01917201618,2.004606422383553,5429.964494162586,4488.41582532132,470.7743344206326,2529.8406850687143,-12189.814751232692,31635.42396353436,-0.5348262891330311,6969.160666168194,4554.153389056064,1207.5036385560657,1860.5312093611305,9171.126157105502,209574.02985967667,-2.0513711223461293,12562.69582765017,7235.109818214418,2663.793004717876,296.2724235825356,58474.52962823204,1196633.5044228109,-3.3273046068096965,16508.838603078915,9036.852104062138,3735.9932495083895,-2.0215872193400006,119388.99164136135,2723563.751118516,-3.9754127520881037,17882.22297949127,9191.024165285427,4345.599407102922,31.24586271877364,148927.56108450016,3488947.5349073345,2.9208266017065156,10321.670132580928,6848.6089843706995,1736.530574105114,-576.2250621519117,-64157.41221412611,666342.9044811835,6.134379091288782,18782.851402407407,12319.413524666508,3231.7189388704487,950.8942493370648,-218864.55475392597,3533255.20478113,8.37666918403455,24606.885660116885,16070.143410132605,4268.371124992141,-41.329791303739334,-369999.4771621099,7398298.533575768,9.53517667275091,27261.998158345017,17959.41598528613,4651.291086529443,329.22136787109696,-446209.41548095,9459554.63846538,9.226335786414108,25769.799326724184,17016.45405057205,4376.672638076065,-134.5925696809873,-390739.3752374466,7568938.049727105,7.790645201746145,21679.21591632066,14601.63379361415,3538.791061353254,99.42507612763097,-258963.7398386399,3882631.8020872427,5.2614683259857005,15370.235990175555,10996.835440819057,2186.700274678248,-326.59373708927427,-106601.01166260208,908749.5455869971,-2.838865413408166,8304.890343556313,7317.647767471576,493.62128804236886,2894.1745909179567,24380.634380956548,78879.5466825683,1.94550233699304,7680.377265784946,5381.568449705015,1149.4044080399653,427.89016713559727,-33896.80955718642,286177.56901639514,5.355125176827954,16629.079308871726,11125.180638416603,2751.949335227562,-76.37822118377343,-172636.10306829063,2495580.868416454,7.83985674372623,23087.221227259448,15190.161320236191,3948.5299535116287,38.32551154543046,-329472.30424037797,6277591.184842054,9.329263078676906,26526.289071022704,17362.60869922044,4581.840185901131,19.681628421276557,-429657.76465180283,9087365.931138486,A10
-2.1415932801896043,9007.145240248521,6104.436659681753,1451.3542902833842,742.3393329298789,44446.05326525611,502767.7916662102,-3.642999257047305,14504.009176623085,9067.28445021646,2718.362363203312,150.71127007241103,115357.4006076907,1905884.4529677627,-4.6321971591057975,17817.223658809766,10631.094142938155,3593.0647579358047,-53.58505210879368,174631.16196348914,3411980.805605712,-4.93933111766947,18572.67817695665,10640.435125233798,3966.1215258614257,26.232585998491928,189416.40655997704,3765748.3626373233,-4.565435306002613,16991.66240742418,9515.633766476643,3738.014320473769,-1.0908242192932542,157322.5362673619,2746421.4110610085,-3.900990166583724,13487.298182184937,7424.2812658059065,3031.5084581895157,-205.1771444641052,101694.69641507897,1283922.6614764961,-2.3992229135910685,7721.739022035303,3974.100579153217,1873.819221441043,-5745.743932613358,32238.059787576945,203521.00467596104,0.0004368859730154995,1078.1842011426377,82.63196796540092,497.7761165886184,2826.920119327139,-1.0122604187208255,375.8058759124626,-1.6064827324645723,7353.734703496846,5055.865107368136,1148.9347980643547,5365.713822213055,27618.1348538148,252930.86579168536,-3.2573934864731386,13947.758448385144,8293.340230885582,2827.209108749781,40.68908455570687,97517.78341434122,1453125.1380923698,-4.488589809090325,18432.57981478261,10061.157406263224,4185.711204259692,-19.909512848040517,169263.83843369826,3168118.722769972,-5.074969637804073,20305.263242349716,10554.410527605745,4875.426357371985,20.114274258542693,204766.48460650095,4091795.5009437944,0.004923497339424543,6992.888957888907,3542.212724360867,1725.3381167640196,141.6211778434848,-24.77498483942513,247786.18349369953,-1.1513853310965054,11275.096425886699,4925.850611820821,3174.6229070329396,35.21494707203171,27629.112768902844,916521.778970364,-3.3236981480321015,16697.086842463432,8302.521938835524,4197.282451813955,66.82145483328233,116099.24780982969,2491003.537340821,-3.8771497216322075,17642.188148260753,8376.514977215713,4632.836585522521,-42.34822876020367,138290.25309137537,2885940.3305049287,-3.96530569727756,16371.778636501118,7535.9391476117835,4417.919744444667,-128.24188355714205,126793.00934890236,2240824.172626761,-3.4517695065201646,12759.672741304443,5600.76157017424,3579.4555855651015,-112.21359014651223,81529.50562125814,1021516.9806148587,-2.4776787291303775,7756.315119175436,3364.4131777830944,2195.9509706961708,-45.422907186172424,31130.993891665967,196611.88522159678,2.1256506712522074,4653.078111253198,3708.2066100260317,472.43575061358314,2712.276270096955,-10395.92669414701,27142.69322243479,-0.6015672695423326,6342.868697515568,4203.136360396428,1069.8661685595696,1195.4323856823657,9414.9158456947,164595.69207185676,-2.211977388260113,12200.037043539178,7012.125993415997,2593.95552506159,-381.6496191968375,60372.45589976075,1033694.237908478,-3.362381932310405,16056.865143365874,8688.969365362023,3683.9478890019245,60.58530900280576,115542.52479530174,2324794.266498216,-4.029404908739876,17578.3146091672,9098.054049080714,4240.130280043242,31.958481770662218,146677.09326328157,3053341.446406033,3.073453500307234,9911.868907330627,6913.476850731749,1499.1960282994382,440.79409488956946,-65615.88524560009,695253.5814563141,6.106437930322314,17568.641221364727,11987.090885037846,2790.775168163442,521.9312107507285,-209099.37385267243,3429489.795421083,8.376549131834283,23476.733393168903,16016.821237599075,3729.9560777849133,-32.87487018985773,-362595.0808788908,7360066.976823213,9.436026348268747,26043.81726901067,17830.565357438772,4106.6259557859485,14.641149901922713,-434913.8308708884,9316895.700476892,9.119821917718188,25918.82807653075,16332.198258554892,4793.314908987928,-4.640924926836163,-387770.55508308945,7578413.864695735,7.61629635936212,21927.426214880878,14089.401951288106,3919.012131796385,0.6090209969101537,-257332.61722564552,3868562.029403485,4.932825031014777,15207.571917193165,10251.260198938633,2478.1558591272656,-218.22688722233246,-101044.74276412759,843495.7226623809,-2.2523753337163885,6189.431353120141,5104.688300009544,542.3715265552978,3083.7698646992612,14697.033439255143,40077.5008797721,2.2767694748249774,7765.131518127908,5771.385963427818,996.872777350045,634.2415127656594,-39838.40771107405,336134.0054217115,5.6056275211283495,16508.51895021139,11706.396146385327,2401.0614019130307,27.843403066214282,-181905.60856294094,2696874.7413112405,8.128498413642056,23250.072514612817,16342.010553533875,3454.03098053947,145.7275263939157,-350989.91149284213,6857846.956671884,9.61438128451275,27125.106480132286,19095.008682743668,4015.0488986943083,9.090519701025354,-464381.533215559,10062487.45828405,A10
-1.15019211655832,9822.047764788636,6044.111518082592,1888.968123353022,-149.63125022794543,26719.967258803394,487623.0363648287,-2.247313250790611,15765.805801508523,8747.975260507152,3508.9152705006854,-284.9148893713256,79372.38757058221,1822063.3047068308,-2.9893151496515893,19490.875595304515,10213.779974301495,4638.54781050151,7.1799094385828095,126630.21077300893,3264713.6535397936,-3.3339791988878815,20197.985800004994,9954.610605396134,5121.687597304429,-74.91106968973853,142027.72553414572,3576297.2000763877,-3.1861372897237823,18220.12834972611,8447.213687005138,4886.457331360485,-157.58338516192197,119061.05705958654,2541821.762723699,-2.5717636554676937,13566.623703859506,5808.5300426813765,3879.0468305890654,4.425139386869926,69002.84383487227,1022547.9497750198,-1.6123104190496877,7370.106729162082,2482.742451978662,2443.68213859171,-197.98314810408004,21039.416595396404,140302.9303145377,0.23524279203701193,1045.8186134963437,15.362783603825164,515.2279149462593,2766.2155964214544,-350.5946062012282,542.2779929215433,-0.738791685669514,7144.340455475987,4698.146516244742,1223.096969615623,494.6922411647141,12915.238879317822,223372.08022103948,-1.8955274225634113,13714.923642137226,7807.0765438842345,2953.9235491264963,-231.82689562957478,59075.9343685657,1278453.3708222806,-2.79905017479384,18226.758407740148,9655.299681604407,4285.729363067871,39.93468505751838,111593.66696916957,2803997.210163934,-3.305744817947044,19896.075901908778,9820.946408057702,5037.564746925538,-61.85447037782072,139036.84204574858,3560797.825017148,-0.9178563045700252,9779.536700822002,5613.256193580578,2083.1402536207124,734.5496585408965,20898.549668267013,500339.81691988045,-2.62426945807871,16054.206031539303,8385.354690033026,3834.4256707531376,-83.3943320001921,91586.8696683446,2064399.9784426512,-3.8571959143422347,19987.096406215074,9949.405825463857,5018.845290375608,-106.16867072352146,160993.33672655298,3913282.257000692,-4.52213221963176,21160.55395569953,10084.548921999482,5538.002516850026,-90.68302770392958,193021.7370508528,4562574.729418112,-4.649818849888657,19684.832635885614,9125.117364506877,5279.857635689368,580.4902197553471,178130.3843149592,3570231.4443384763,-4.119223241335288,15584.783552055254,7030.0108150199585,4277.386368517648,-87.78346172837368,118345.56079629944,1686286.1955163071,-2.9439294814260224,9447.099503042296,4268.2167093581465,2589.441396842075,17.04337958049821,44764.6828123748,324871.4904343769,2.012801164570182,5167.621312857527,4084.348068728181,541.6366220646734,2839.9863946204096,-11631.237841431703,30922.44831223748,-0.23075962909334358,7156.130785444464,4501.568472501476,1327.281156471494,327.4832931633208,4039.7599370690095,227799.05638530082,-1.9565746580438725,13711.28841642721,7183.506552176954,3263.8909321251285,-49.91927699508504,59259.90677781237,1360148.7447960733,-3.536946603900386,18689.642104625684,9505.592722861016,4592.024690882334,-35.14070182216002,139896.3562889771,3334708.6417020005,-4.417423802178893,20801.039178594598,10117.175828000441,5341.931675297079,-45.480599097407804,187506.86460628302,4516063.449862082,2.6740597611509114,9775.446886718439,6617.940019982596,1578.7534333679216,-305.95451849983465,-56897.6681133931,574887.5190006194,5.989712953080226,18255.044313317765,12314.474921788067,2970.284695764848,-1346.7446762732934,-209399.162899617,3280337.461448632,8.429504091059012,24659.727898457495,16811.230955360355,3924.248471548569,0.10880643832418713,-373129.55477444327,7311253.463381367,9.760240932878064,28097.930886855396,19457.4035356661,4320.263675594649,44.570553126885,-467528.51422461757,9793781.684636287,9.663571852766108,27742.574865234517,19614.355558047133,4064.1096535936913,-23.197474574279425,-435119.67063572083,8425364.643848024,8.26368453898854,24197.74036621555,17553.481182984448,3322.1295916155505,51.190450385135286,-301061.16126532806,4554845.402303542,5.664890786135412,18474.755604183476,14234.536532279113,2120.1095359521805,-72.32880714850364,-134952.00191613217,1177304.2840254162,-2.60961236232273,10370.702339244286,9366.67894217902,502.01169853263366,3072.1641015602368,28642.264277012946,86409.82333696203,1.5575015800551295,7026.604212548878,4938.684863463044,1043.9596745429174,482.8707479924009,-25713.05120279666,222489.6825529709,5.031431038552312,15666.733194561679,10618.619601861446,2524.056796350117,-144.6697959752724,-155439.67661702458,2166067.022810252,7.7372512164264915,22564.657006198184,15392.022784123941,3586.3171110371204,-376.24694677443983,-319844.4039526294,5935511.401713526,9.380782967215243,26596.41172708125,18266.596699260605,4164.907513910322,-12.931748620195522,-433796.18386136787,9001213.166875321,A10
-2.048954861816764,10058.027876570466,6163.48893397388,1947.2694712982934,-107.06700900726233,46442.29276240355,592809.3193210411,-3.3260051385240788,16054.17413532421,8815.130235001227,3619.521950161491,33.44502229979997,114263.4939205265,2141062.143166137,-4.120417529991228,19627.03404894753,10051.459302041741,4787.787373452895,-98.09290807609311,167764.9068263094,3720312.859901627,-4.332091916154423,20409.80197327605,9831.963322925143,5288.919325175453,-432.39493093687156,178860.80071412728,4028042.713989028,-3.909136359235988,18416.42895692508,8420.166053606477,4998.131451659301,-48.0661077847677,142871.95900997182,2822155.26159114,-2.9432925713604114,14011.85685558542,5905.519399910712,4053.168727837354,-175.707567537065,79523.79043081347,1131468.9336034905,-1.5358388735287805,7452.120149509625,2433.142261927267,2509.488943791179,-623.3982064435404,20349.72452776554,138266.61557455722,-0.12094725006054352,1017.0302925847327,-88.83520268064314,552.9327476326879,2933.9860153045747,165.2866652691386,368.0318419894062,-1.5409476223293206,7280.737582981203,4884.676436130127,1198.0305734255376,-753.9809755405079,26371.955602232287,272789.2839611213,-2.916960668825421,13639.592473442488,7688.326325493425,2975.633073974531,108.40150876061386,86302.65618181063,1468862.9503826243,-3.9137920848044208,18325.130046964314,9493.250983619037,4415.939531672638,69.59823066416577,149652.7242320815,3194279.9301009784,-4.334498174767126,20150.414256383512,9957.829706009668,5096.292275186921,-32.734465120595075,178373.34231621574,4058711.051243109,-1.5772560593805056,10765.530188746188,6661.0667925864855,2052.2316980798514,54.520006786535035,39662.06277984732,639384.934538592,-3.018378335109461,17372.701433304916,9818.70666974665,3776.9973817791324,189.22717556451732,115671.93317916371,2460627.695715811,-3.934139451766254,21357.28712712945,11368.058643026592,4994.614242051428,-54.87104037229792,179253.1305193003,4393360.643675432,-4.309872202000499,22331.132553389616,11302.939003639221,5514.096774875196,260.6889762641571,199856.27671654624,4884621.260299445,-4.177251630507974,20442.727558408944,9924.28573266614,5259.220912871402,-19.2445903253993,172575.7769452264,3609381.061751535,-3.345231225599941,15391.081579440382,6867.841163226861,4261.620208106761,60.74742135942613,99718.33034014021,1480191.9648643176,-2.0616893075894067,8163.814223575434,2948.5960532829677,2607.609085146233,497.46734748653694,29026.155175010368,203872.70098464724,2.2424255758713683,4248.614089276038,3176.1273206505684,536.2433843127349,2791.184207850625,-9946.173937956199,28062.785941236223,-1.0186832103377217,7911.472294751996,5343.309889987603,1284.0812023821966,35968.13292137048,19738.006251615203,290517.221322155,-2.9295787985946475,15902.42921998922,9638.316085322842,3132.0565673331894,-100.08414728288162,104570.66812808866,1931019.8364883484,-3.9557039661698408,20776.520108932607,11560.574118502285,4607.972995215161,86.97452744643908,177103.86940849732,4082484.3998212283,-4.340243756662036,22313.68526760534,11576.307649393377,5368.68880910598,1.932789131488681,202823.97704738192,4997687.364599524,3.930469299656203,11967.331479438953,8549.603744681493,1708.86386737873,1144.9011153924216,-93129.01543599271,975408.0245332904,6.957318925339048,20613.848791783756,14254.797504778086,3179.5256435028355,517.3332113620638,-262039.55823239847,4315121.028974355,8.999806130443076,26512.33830098137,18113.157417442286,4199.590441769542,-9.328343194094447,-418793.3888937677,8469818.930444539,9.927098215541022,29352.472606279392,20193.48458495729,4579.494010661052,-57.656455800464585,-495107.96324329305,10538348.693631258,9.319675334224222,27679.855380273202,18960.917079728493,4359.469150272355,-78.67968734858692,-424572.5932119248,8176477.215825794,7.479135298976706,22642.63247818781,15575.190091799272,3533.721193194269,-1752.57286969483,-265460.2636604032,3876422.67771265,4.432676200073063,14114.523059398816,9640.998121737859,2236.7624688304786,187.01328822110304,-87984.71219235432,684291.8176110504,-2.2902689430686776,5251.461134661406,4273.55569176529,488.95272144805784,2877.1264930010907,12398.697871332546,33719.1768086539,2.5945253300243993,7920.840020002734,6010.30716882022,955.2664255912566,-203.40737841507234,-44519.23024609516,360370.6139532266,6.046885172823788,17579.591334406712,12581.633927487632,2498.9787034595397,-123.6432594243665,-200039.2779496663,2933913.9715593383,8.597597678373337,25098.376128712745,17511.60646074882,3793.384833981964,2.550938063074746,-382691.5478687376,7412938.674958911,9.965635232906827,29405.13621939814,20303.565836743575,4550.785191327284,11.375875938830308,-499552.84903302137,10699597.501160095,A10
-1.3365388232341333,7162.433912806275,4142.748376978569,1509.8427679138535,2071.222440081555,21889.005180144966,339725.4905397262,-2.455800167509918,11576.90518627822,5901.134761897456,2837.8852121903824,69.6571203382015,61165.770458144005,1267260.295462656,-3.2156610484086765,14353.974042255551,6851.2083041760525,3751.3828690397495,-31.3817400814051,96117.67573955147,2273225.5037365854,-3.511058141458205,15162.957794173555,6777.699096284058,4192.629348944748,41.34665965955649,107683.80644617247,2527399.0812994763,-3.3220536203735502,13859.893644338325,5760.872296243328,4049.5106740474985,-104.24221180987891,90400.86578025931,1814288.894318657,-2.6776028627010353,10783.414948776077,4213.983485681476,3284.7157315473005,-41.25268320114717,54986.186684760236,770429.2150807298,-1.7246595287779254,6053.828213350193,1946.1447887528348,2053.8417122986793,-103.65042671743282,17853.80147714792,114036.68901202525,-0.07666105181616845,596.7505042737639,-273.456017807737,435.10326104075045,2395.473565514013,36.78901947686005,126.41920138439825,-0.9920958113815335,4662.863954679411,3173.998114972715,744.4329198533482,-193.37634669904438,11310.085870572777,146969.08583879145,-2.113612683719114,10109.70945619978,5713.836138596811,2197.936658801485,4.865025205883871,47878.507410556645,919306.8660354533,-2.9512549573980795,13911.460034409749,7341.357666064242,3285.051184172754,-12.385896221773464,88891.25837842171,2066927.107846529,-3.2653595755579126,15877.234045682924,8218.995762631383,3829.1191415257713,32.24185825869741,111049.00866008212,2733035.173922953,-1.5624021698080486,12556.048545974718,7647.65989988506,2454.1943230448283,101.7077304177204,46037.69146240047,1012765.2894218387,-3.751925025559938,20507.89420110388,11472.392420670134,4517.750890216874,-38.342371650169234,168263.76059789828,4201944.432028467,-5.409057545316781,25639.523348119365,13816.812942645403,5911.355202736981,-51.39780169413054,291115.5909147075,8091287.193990186,-6.351086088615816,27530.788270124405,14490.951003594735,6519.918633264835,-68.61264794867478,354798.2146841689,9747653.173857016,-6.398712420016702,25675.545876693897,13253.517775263646,6211.0140507151245,185.61754836689312,321647.65721868875,7657330.825307571,-5.596666343637954,20624.72283348287,10570.037060888499,5027.342886297184,-24.740734612328176,214229.12546740042,3703472.1927976175,-3.8840619735139477,12877.301954829696,6528.894665080201,3174.2036448747476,-19.243161728663274,80394.0862510381,723990.0016836352,2.0848179332687735,5708.426107375357,4226.182883320835,741.1216120272607,5358.660796641254,-13724.350905184434,40177.904049251316,-0.7621951192097915,9298.205537121652,6076.960947225613,1610.6222949480189,602.5566034580193,17378.98847671772,456566.037531812,-3.12447212942537,17961.851019622904,10199.531706009213,3881.159656806846,1259.1852211049813,124543.93002821368,2917586.597903625,-4.971389511505691,24124.20749708687,12980.480880855857,5571.863308115508,-67.25528074698477,253454.4326733469,6865587.832884606,-6.1933392406253365,27225.135222255354,14265.919609596227,6479.607806329563,-29.4212256311081,343895.3369277818,9591437.137506494,2.225368753340878,11545.2153891189,7240.513451386703,2152.350968866098,76.04238000099724,-58943.69732085064,946017.3174719308,5.468786084803071,20114.951015218816,12101.689583425356,4006.6307158967293,15175.311554817323,-228655.36054287857,4760665.985084551,7.896319908675603,26262.555197243637,15676.158903742218,5293.1981467507085,-41.97563385640553,-408296.08307936805,10138636.449079692,9.209705438500798,28728.47498403815,17074.23174883835,5827.121617599898,53.793889098094006,-498138.74039381195,12852757.119858162,9.118764860281889,27277.944429633706,15566.949865578903,5855.4972820274015,70.72281942444593,-441645.09331030824,10294988.431931118,7.796620952274392,21750.742292079885,12284.369959449788,4733.1861663150485,-666.1862417709347,-279413.77511855133,4960441.362914779,5.532911981245517,14765.830856114088,8984.331879558442,2890.7494882778237,297.13923292756465,-113738.06194564508,1142854.4839459443,-2.877912828579113,6062.067237634046,4880.45511247098,590.8060625815334,3349.9385055669036,18377.676195854834,64797.89521499479,1.2826235027081925,8612.443770748016,5895.627634821018,1358.4080679634988,868.767621943398,-26964.028887655728,419972.5620454871,4.77729817355144,18138.758929824777,11243.864947078611,3447.4469913730836,-27.37806806377202,-183604.9445198073,3460693.719682465,7.7467632772616,26285.382920679887,16268.71001156016,5008.336454559863,-1.2200437925077434,-403712.00031460647,9639072.546800401,9.632577223644596,31126.96201606842,19242.659488476856,5942.151263795784,72.28497232179703,-565126.2246709933,14789427.107964229,A10
