Concavidad,Curvatura,DensidadNormales,VolumenConvexa,AreaSuperficieTotal,RadioCurvaturaMedio,DesviacionStdAltura,Compacticidad,DesviacionStdCentroide,AsimetriaPromedio,Clase
0.004925828,0.034930131,0.037741906,0.004925843,0.21849141710118358,1.0012237970476765,0.069991525,0.022544788376594297,0.039617739,0.6515070901315972,cup
0.004687992,0.034378101,0.037794412,0.004688006,0.21478950586209927,1.001196396277497,0.069332588,0.021826048799460873,0.041028717,0.7143684496466594,cup
0.004831895,0.035246651,0.038082307,0.00483191,0.21672515288423472,1.0012364621138428,0.069895552,0.022295104,0.041050004,0.6960845387163012,cup
0.004867191,0.034414267602666665,0.038031514,0.004867205,0.21703820552604333,1.0011987350265532,0.069462498,0.022425568038590787,0.040801593,0.71173599,cup
0.004871295,0.034516091,0.038143302,0.004871309,0.21726408960203408,1.001207324495618,0.069588378,0.022421142511635815,0.040745825,0.7123370100933014,cup
0.004470159,0.034727051,0.037984534,0.004470172,0.20594511254410247,1.001230540736634,0.070468192,0.021705648362480536,0.038621121830834576,0.7651877813706064,cup
0.004588079,0.034885325836750004,0.037625388,0.004588093,0.20885203693792886,1.0012427310441385,0.070655029,0.021968150082629347,0.037735126,0.7239150793673027,cup
0.004590675,0.034843500911666665,0.037215145,0.004590688,0.20924377106578246,1.0012399012940696,0.070753535,0.021939425734373744,0.037876118,0.721999581,cup
0.004637256,0.035408671,0.037462887,0.00463727,0.20978949434059088,1.001266995709325,0.07123609,0.022104395200231195,0.037584517840024825,0.7066666085632782,cup
0.003760445,0.032445501,0.037008123,0.003760456,0.192190916,1.001050137322961,0.064544717,0.019566252125256065,0.040349126175919695,0.8164087866126528,cup
0.00388523,0.032055976,0.036583503534754175,0.003885241,0.1951166521469653,1.001029822905925,0.064227236,0.019912398460808077,0.040383775609458175,0.8033165094625335,cup
0.003903205,0.031875701,0.036550726074900224,0.003903215,0.19571104637395903,1.0010216701801846,0.064036349,0.019943766477999364,0.040437722,0.8047565541146798,cup
0.003921209,0.032007471,0.037043213,0.00392122,0.19622047258005168,1.0010352224534946,0.064585901,0.019983744966387065,0.040479848,0.8120605254862703,cup
0.004138825,0.033433101,0.036664676,0.004138837,0.19430001820766013,1.0011116408502927,0.066335543,0.021301270924474803,0.038695464,0.6907690587177594,cup
0.004520901,0.032766100882249995,0.036814435,0.004520912,0.2102577106855005,1.0010656659332913,0.065187403,0.021501767514177733,0.039367083847279626,0.7459967131983424,cup
0.004583282,0.032570834,0.036949899268468187,0.004583294,0.2116388921393406,1.0010653056989196,0.065646307,0.021656197,0.038918029,0.7438012819475516,cup
0.004653923,0.033006080977599994,0.036805773,0.004653935,0.2127145655399877,1.0010897073215674,0.065761952,0.021878781299708123,0.038778900134535235,0.7385397579173266,cup
0.004581938,0.031867351,0.037758220769639896,0.004581948,0.21669629452012562,1.0010292569517598,0.064604483,0.021144562,0.040536861540027905,0.7948894315621295,cup
0.004634009,0.032449601,0.036495452,0.004634019,0.21749977987948324,1.0010509875404199,0.064763484,0.021305857433846276,0.040621448,0.7962418956218622,cup
0.004612156,0.031896717,0.036774887,0.004612167,0.2169831815932492,1.0010344127705837,0.064819844,0.021255873993293237,0.040160308,0.7790105338451762,cup
0.004702831,0.032292770885500005,0.036867868,0.004702842,0.21847998848469527,1.0010509528340747,0.065183073,0.021525274972796674,0.040050193,0.7730502874211513,cup
0.004466764,0.033297201,0.037474937,0.004466777,0.20540648236151868,1.0011169928987556,0.067386369,0.021746036106146577,0.038744499,0.7340453830068102,cup
0.004575024,0.032978901,0.037251983,0.004575035,0.20713954893473333,1.001099451,0.066846512,0.022086731,0.038207275,0.7419260362364958,cup
0.004536707,0.033576434545000006,0.037188323,0.004536719,0.2070370223629509,1.0011260296639186,0.067230258,0.021912597288085388,0.038671227776878044,0.7258830906721498,cup
0.004647412,0.033446411,0.037669716524707776,0.004647425,0.20925636731416367,1.0011203281143914,0.067107512,0.022209240127813175,0.038650739,0.716844728,cup
0.003900876,0.032378900965499995,0.037262559964990956,0.003900886,0.19379519127943848,1.0010565798258528,0.065630976,0.020128912,0.038916359,0.793214018,cup
0.004038528,0.032523100795250004,0.037260149148127183,0.00403854,0.19568739365986185,1.001083268438969,0.066558533,0.020637711309284008,0.038712268,0.7559024640348676,cup
0.004083801,0.033097668,0.037029255958725034,0.004083812,0.19771925851294941,1.001101811305623,0.066352013,0.020654601098228798,0.039192218,0.7635358433016465,cup
0.004110163,0.033285651,0.037188105464784696,0.004110175,0.19805194835764392,1.001107652807815,0.066399905,0.020753013112352427,0.038932375,0.766052802,cup
0.004556885,0.034379201,0.036738995,0.004556898,0.20559934052439421,1.0011681617633377,0.067288381,0.022163969574077545,0.038167142895171056,0.7034539682682664,cup
0.004564782,0.033147826,0.037449243948659235,0.004564795,0.2066356109458191,1.0011225896856535,0.067377116,0.022091037290383385,0.03755987,0.7043293621362402,cup
0.004705887,0.033667567621999996,0.036963544127643716,0.004705899,0.21015793290516613,1.0011404506031805,0.067468375,0.022392204900848034,0.038335892,0.7073590218862654,cup
0.004727548,0.033632701,0.037218534,0.00472756,0.2109215436869467,1.0011344512366744,0.067490325,0.022413834082880304,0.038002049307204126,0.7241941493175849,cup
0.004812644,0.033710001,0.038693670039296246,0.004812658,0.2201095553444067,1.0011778402653944,0.070256549,0.02186483,0.040452892,0.7336683806885747,cup
0.004878323,0.034816801,0.038320028,0.004878337,0.22144918170519942,1.0012281373190262,0.07014928,0.022029148,0.039858301,0.6952172124484918,cup
0.004953828,0.035180384339333334,0.038144706,0.004953842,0.2227178794219421,1.0012474754960876,0.070639454,0.022242678,0.040079787,0.6797083923666344,cup
0.004978956,0.034850891,0.038202674,0.00497897,0.2233119215962765,1.0012391358168773,0.070642028,0.022296035022367044,0.03993288,0.7012030858674608,cup
0.004579044,0.034208401257999996,0.038033214,0.004579057,0.21157241981691166,1.001235112620853,0.070268633,0.021642977,0.040417849,0.6955304285105921,cup
0.004691602,0.034480601,0.037885639,0.004691615,0.21253101466563318,1.0012260662297823,0.070009786,0.022074967924244963,0.040073089208353216,0.7116584512322374,cup
0.004693285,0.035284651,0.037574303,0.004693299,0.2129131429822975,1.0012711330654476,0.071031303,0.022043256,0.039776368064354556,0.6847399444210254,cup
0.004748513,0.034786791238800005,0.037703062239430714,0.004748527,0.2141844802223071,1.0012491681831768,0.070602098,0.022170264449403895,0.040536125,0.6966702883006688,cup
0.004684879,0.036276001,0.037773137,0.004684893,0.2140146240923907,1.0013288470164028,0.072304427,0.021890527,0.040299412,0.7411290367392546,cup
0.004785865,0.035080901,0.037526813,0.004785878,0.2175741620300064,1.0012568266267179,0.071127441,0.021996537144741937,0.040829063769720564,0.7153644786773833,cup
0.004861515,0.035285801,0.037904504,0.004861529,0.21926309603980562,1.0012730710628868,0.07177507,0.022172124025694722,0.040496721,0.711516552,cup
0.004917078,0.035566021117799995,0.037642123,0.004917092,0.22059495651385663,1.001281112353004,0.07158388,0.022290137,0.04041736,0.7166407938578878,cup
0.003982602,0.034735451167999996,0.037526017,0.003982615,0.20082616321057872,1.0012287156963333,0.069933505,0.019831157354287754,0.040725910004729825,0.7063137303708892,cup
0.004052799,0.035258401,0.038338282,0.004052813,0.20303787451780417,1.0012547414638728,0.070387537,0.019960869633195273,0.041101017,0.693556677,cup
0.004075841,0.034869684,0.038076641,0.004075854,0.20338906872901577,1.0012393473610048,0.070238735,0.020039690241294053,0.040813174,0.6975119487053928,cup
0.004131188,0.035082111,0.037906164,0.004131201,0.20426680047793364,1.0012433505948857,0.070409564,0.020224537129909514,0.040751685890985635,0.6898021355611287,cup
0.004142812,0.027325201,0.035548239686283394,0.004142822,0.2046357446170688,1.0007348567118186,0.05387613,0.020244861,0.039731364766553645,0.7235071101443991,cup
0.004305146,0.027356526,0.034998705,0.004305156,0.20864608878024515,1.000728184359868,0.053939378,0.020633774496106486,0.039713854005389945,0.7046269416032921,cup
0.004307569,0.027047034,0.035133293,0.004307579,0.2084971109123384,1.0007181882383431,0.053786714,0.020660135785682966,0.039457164,0.711933545,cup
0.004378061,0.027229370882500003,0.035373378196385995,0.004378071,0.21007392491970528,1.0007260333219319,0.054020159,0.020840620527696606,0.039709746,0.7092116692696653,cup
0.003932678,0.026970851,0.035450261934838016,0.003932687,0.19895122617619432,1.0007167202490175,0.054022986480041495,0.019767093415148925,0.039763257,0.6696353115704774,cup
0.004101516,0.027177050671750004,0.035687079,0.004101526,0.20105662741953384,1.0007156228265497,0.053428008,0.020399855851142925,0.04064611,0.6852062747046656,cup
0.004068406,0.027095817445666668,0.035425841,0.004068415,0.20031866868417433,1.0007122206618895,0.05315288,0.020309716590052068,0.039889185,0.6948793526778565,cup
0.004155279,0.026989260689500003,0.035674631,0.004155289,0.20128197031312728,1.0007107795013432,0.053324140741394035,0.020644119080785412,0.039965698271030144,0.6881995002216543,cup
0.003926379,0.027162150742000006,0.03630205,0.00392639,0.1929418355477243,1.0007251257611256,0.05459987,0.020350123211162318,0.043063529271352714,0.6533617862544597,cup
0.004031464,0.027255800901500003,0.035640589,0.004031474,0.19648611377563696,1.000720700232622,0.053785702,0.020517856075552943,0.041598394,0.6737009208198477,cup
0.00412873,0.027207351,0.036600936,0.004128741,0.20122816482467062,1.0007174035073376,0.053900519795121504,0.020517709700580946,0.042091494,0.6734336338045689,cup
0.004143148,0.027386380810600002,0.036313763,0.004143159,0.20153137399907758,1.000725788987094,0.05373679,0.02055838,0.042041898,0.6810738808990245,cup
0.004188139,0.025959600696500003,0.034981222977812296,0.004188148,0.18692629602847008,1.0006603850554256,0.051951547,0.022405344837296316,0.040558482,0.7164109662469693,cup
0.004140074,0.026101126,0.035125658,0.004140083,0.18529352853524694,1.0006599236644513,0.051334731,0.022343376516298724,0.040297794634865144,0.7358830508183236,cup
0.00424521,0.026301367399333336,0.035222716957180975,0.00424522,0.18756153114701266,1.000672652343532,0.051814726548099946,0.022633745826112814,0.040316728,0.7068773880559976,cup
0.004232414,0.026415680759100002,0.035220885528339435,0.004232423,0.18694495867626668,1.0006726572774465,0.051745526,0.022639943,0.040425498825778915,0.7180018837977764,cup
0.00374413,0.026005950684499998,0.034833387,0.003744139,0.1776948812230336,1.0006672129118268,0.051970907,0.021070608474328897,0.03983045,0.7894194435110776,cup
0.003877963,0.025932876,0.036085719,0.003877972,0.18096037732183914,1.0006658781490785,0.051727162893543295,0.021429953127503863,0.040207812,0.794171175,cup
0.003845159,0.026373250782333334,0.035794155136173254,0.003845169,0.18094529,1.0006822114004694,0.052050558,0.021250449606366566,0.040120926,0.787385372,cup
0.003991465,0.026447161,0.035533566,0.003991474,0.18488533599214377,1.0006838556636657,0.052116763044034946,0.021588916285453057,0.039799507490629556,0.7898170754689247,cup
0.004284613,0.026677850713500005,0.036434901651808994,0.004284623,0.19341066765871798,1.000693439116232,0.052686469,0.022152982684503438,0.041442664,0.7526458273906768,cup
0.004509992,0.026012576,0.036396144,0.004510002,0.20151849437013827,1.0006679698353578,0.052084924,0.022380089437262014,0.041649687429966074,0.7365394980491452,cup
0.004586627,0.026065467480833333,0.036325806825760615,0.004586637,0.20291612623742772,1.0006767243917847,0.052149162,0.022603612,0.041756881,0.7332166368781495,cup
0.004613028,0.026547530886300002,0.036353977477063634,0.004613039,0.20367588195340472,1.0006926634394875,0.052360375552774514,0.022648919973693796,0.041921836684050126,0.7241694852602727,cup
0.003956732,0.026170201,0.035135448043413495,0.003956741,0.17854541698950116,1.0006800180915298,0.052381133,0.022160976722475103,0.040815119713547766,0.7981226622079746,cup
0.004128826,0.025886701,0.035463880021324334,0.004128836,0.18471652711596204,1.000661587081009,0.051736232983233515,0.022352281060112868,0.040966175,0.7735376089667416,cup
0.004232558,0.025932384280333332,0.035240469,0.004232568,0.18809985700722204,1.0006641622082042,0.05188266,0.022501706,0.040455113150055046,0.7731824133786637,cup
0.004266597,0.026042651,0.03552535,0.004266606,0.1885336422601619,1.000665141817812,0.051500556,0.022630477,0.040635188,0.7759752929371775,cup
0.005341855,0.026599000697500003,0.035163145,0.005341865,0.23508414546446607,1.0006906582561068,0.052445092,0.022723203,0.040461791,0.7295168800576368,cup
0.004338334,0.026530851,0.034946906,0.004338343,0.19601681211831726,1.0006818249768987,0.052082438,0.022132505861229956,0.040280266,0.6975674699089499,cup
0.004400908,0.026296000798166665,0.035092420875378554,0.004400918,0.19794497752957882,1.000680448128525,0.052639541851566565,0.022233035418223718,0.040328369,0.703077622,cup
0.00563171,0.026733051,0.035100005475302815,0.005631719,0.24301061510793698,1.0006951320912865,0.052732945,0.023174787705898665,0.040387112555616646,0.6957607786157015,cup
0.00404204,0.026552250919000004,0.035111848,0.004042051,0.19592839684913793,1.0006972949949242,0.053259775,0.020630246,0.040756643,0.6439422261254154,cup
0.00414803,0.027075101,0.03476101,0.00414804,0.19809440948791354,1.0007069838131686,0.052990039,0.020939711,0.039902627,0.6676803184034382,cup
0.004180095,0.026776300792666664,0.034924904908132465,0.004180104,0.19832190304713196,1.000702440574811,0.052990063122505954,0.021077371423885962,0.040499977,0.6637353546599877,cup
0.004237466,0.026676230859799997,0.034798394,0.004237476,0.1994751412197905,1.000696350358146,0.052881348,0.021243125810113055,0.040451576403723766,0.6563303382806245,cup
0.003542814,0.026774400833999998,0.034487241692253666,0.003542824,0.17953387515184321,1.0007042945390905,0.053366804,0.019733456436611757,0.038618826,0.6991819875976466,cup
0.003574233,0.026906950757500006,0.03460234,0.003574243,0.1802347052047951,1.0007023092058154,0.052896955987296206,0.019831047192174805,0.038286797541837114,0.6779432133495801,cup
0.003590376,0.026944617444000004,0.034336454,0.003590385,0.1804638640905757,1.0007006933618916,0.052980029,0.019895314066096566,0.038151349,0.6880687740552364,cup
0.003617824,0.026887560747099998,0.034320572,0.003617834,0.18109798,1.0006990874297557,0.052810805598066106,0.019977217336180932,0.038460426,0.7084196455907001,cup
0.003687076,0.027137950509500002,0.03349137,0.003687086,0.1847798561364541,1.000718402279321,0.054002356705820626,0.019953937192005725,0.038710083049362826,0.6955767898834363,cup
0.003782635,0.027110100565750004,0.034181413440951734,0.003782645,0.184846757,1.000718425481378,0.053656852,0.020463678089390376,0.038545532,0.7241280989455078,cup
0.003877455,0.027343650453833333,0.034224165561122864,0.003877464,0.18664228019289547,1.000722370569254,0.053762982150252075,0.020774845,0.038585216,0.7121426603443884,cup
0.003919986,0.027368160521999998,0.034127406,0.003919995,0.18790033016727808,1.0007240434966096,0.053653835,0.020862100067628564,0.038607016237582864,0.7256487427135491,cup
0.004328624,0.0276685,0.035216040723189804,0.004328635,0.21603972523252898,1.0007367432073642,0.054007017,0.02003629,0.040559871,0.7215838717497577,cup
0.004430579,0.027848525,0.035806433,0.004430589,0.21918905147107737,1.0007483103922183,0.054123603,0.020213552865679132,0.041422511,0.709651084,cup
0.004425215,0.027130767,0.035485917960048075,0.004425225,0.21838169454723866,1.0007127303518604,0.053348838830201695,0.020263718,0.04119093,0.7259963539575903,cup
0.004459109,0.02744595,0.035751164819376915,0.004459119,0.21995671056805438,1.0007246311583502,0.053509774176480784,0.020272713,0.041926716340285886,0.7288861691694537,cup
0.003661153,0.02691405,0.034208124,0.003661163,0.18127201617298144,1.0007024666109676,0.053024658,0.020197066241517042,0.039617321253448294,0.7515128036878354,cup
0.003690413,0.026399425589500005,0.034539808,0.003690422,0.18203649153701834,1.0006878524987457,0.052595674699276285,0.020272980476506643,0.040082711,0.7552614465963791,cup
0.003723032,0.026759134070833333,0.034729128,0.003723041,0.1828638581733339,1.0006964243569063,0.052681064,0.020359635,0.040279417429460646,0.7659730656263047,cup
0.003750964,0.026587370557199997,0.034736852262475124,0.003750973,0.18332672007109385,1.0006879808970255,0.052500648654670995,0.020460591445249848,0.039930984,0.7470038847376919,cup
0.003529784,0.026334050703500003,0.034571922,0.003529793,0.17338068916767269,1.0006688618380064,0.051811904341948066,0.020358627795105156,0.040620904977620186,0.7200354607815757,cup
0.003569607,0.026479801,0.035272845,0.003569616,0.17462111919976328,1.000685316850396,0.0521138,0.020442061362990815,0.041274207,0.7575717391969795,cup
0.003631136,0.026174467,0.035290561,0.003631145,0.17588558369361504,1.0006716577092243,0.051943518592020774,0.020644924707864106,0.041192217,0.7262434839585982,cup
0.003635588,0.026383711,0.035241225801673035,0.003635597,0.17563394074349367,1.0006744009466273,0.051890048,0.020699853449592097,0.041319651405836995,0.7561441794192811,cup
0.003670262,0.027019400529500002,0.03467968,0.003670271,0.17974104858561202,1.0007182541417194,0.053356221,0.020419770880979245,0.038867575,0.7128749136733319,cup
0.003730911,0.027052826,0.033839018,0.00373092,0.18130536542466416,1.0007216471128004,0.053571879,0.020578102791189296,0.039270011,0.6708572081337111,cup
0.003760248,0.027011150488500002,0.033908686,0.003760258,0.18167956041725128,1.000720617966262,0.053437235208630654,0.020697197,0.038998788,0.6861694212840046,cup
0.003822263,0.026944201,0.033772111738651606,0.003822272,0.18283680565285262,1.0007160357081268,0.053521782750280744,0.020905375102678956,0.039018184,0.6782859124142981,cup
0.003660483,0.0247073,0.035259005,0.003660491,0.19271940370928445,1.0006172470534505,0.050249030031156765,0.018993891,0.041759647477115004,0.7706979568276152,cup
0.003809238,0.02539395,0.035244883,0.003809247,0.19648457928889015,1.0006306015359976,0.049823269,0.019387001622390234,0.041393851,0.7682295190873552,cup
0.003830054,0.02497695,0.035054775716354916,0.003830063,0.19712415463806424,1.0006174154246128,0.049922069216769165,0.019429699237980227,0.041564927,0.7461034565557908,cup
0.003859207,0.025266831,0.034849781,0.003859215,0.197686242,1.0006257276781894,0.049992434688591623,0.019521920849728595,0.041509616548274966,0.7629634360257934,cup
0.003614407,0.024528701,0.035531391,0.003614416,0.18734898334190478,1.000604051177335,0.049510654,0.019292421,0.042559474306750146,0.6970073944031379,cup
0.003944521,0.024841451,0.03585451,0.00394453,0.2013370375950347,1.0006110417600285,0.049549719,0.019591677,0.04348066,0.7119959314040484,cup
0.003733878,0.024765501,0.035408659,0.003733887,0.19027659010380937,1.000605827680169,0.049468965,0.019623471,0.042611907,0.6970878968366149,cup
0.004010587,0.025060841,0.035233551,0.004010596,0.20256007061073705,1.000613879998597,0.049441784371475075,0.019799537187483857,0.042952861,0.700623446,cup
0.004007945,0.039135901375999996,0.041603376,0.004007953,0.22875517617504018,1.0017146903112033,0.08236206,0.01752071,0.048877041,0.7391504382453142,cup
0.004191058,0.039554701,0.041662640598980324,0.004191067,0.23356373593919633,1.001732395670271,0.083235923,0.017943996210750088,0.047728639988514975,0.7125401077745632,cup
0.004289303,0.038935885,0.041602331413190675,0.004289311,0.23676869619136415,1.0016901760920942,0.082289282,0.01811604,0.048587253,0.7312397994854081,cup
0.004259384,0.038895581,0.041614655904796426,0.004259393,0.23550677970697664,1.0016894065655393,0.082796146,0.018086073,0.048561987,0.7164434588893118,cup
0.004978998,0.043376901,0.042921133,0.004979009,0.24369781060129433,1.0020319597157967,0.090087298,0.020431079888258645,0.047806804442005996,0.6702848958706028,cup
0.005108279,0.042624801590999996,0.042559081,0.00510829,0.24473307371068712,1.0019695128047297,0.088697664,0.020872904448030513,0.047572346,0.6899338406319543,cup
0.005098688,0.042383718174999994,0.042824484278457635,0.005098698,0.24432410479584554,1.001949935906052,0.088167867,0.020868585,0.047572687,0.6834346799897197,cup
0.00515522,0.042048192,0.042489519,0.005155231,0.24654195967636594,1.0019360603457983,0.088214117,0.020910156108735634,0.047585009,0.6981814689368431,cup
0.00460516,0.030295250948499997,0.035386768,0.00460517,0.22353890347101268,1.000901622308762,0.060514776,0.020601202765507746,0.039982852050319526,0.7557899737207224,cup
0.004630221,0.030271425781249996,0.036207634635119966,0.004630232,0.2247913071370099,1.0008937484140554,0.059867429,0.020597914258400712,0.040686537130836954,0.7787647708616099,cup
0.004688524,0.030548234057999998,0.035897773529461705,0.004688535,0.2258597839884436,1.0009095322409751,0.060470274,0.020758608308966153,0.040279885,0.7544148650678638,cup
0.00476956,0.030609421,0.035872136,0.004769572,0.226994994,1.0009104923266623,0.06043928,0.021011792,0.040125319,0.7471717751080598,cup
0.003756088,0.030182401,0.03623888,0.0037561,0.19079962514528437,1.0008757881358041,0.058835293,0.019686098422519296,0.039540481,0.7443048523483135,cup
0.003935437,0.029646675922750002,0.03648886,0.003935449,0.19650383537594063,1.0008607794361828,0.059090534,0.020027337,0.040383881,0.7641153805467452,cup
0.004074517,0.030438117687666667,0.036673379511686956,0.004074528,0.2023631196360109,1.0008890652644227,0.059174822,0.020134737212737012,0.040631039253149405,0.7633001741299815,cup
0.004080707,0.030149150937199998,0.036285341444228236,0.004080718,0.20135483588194938,1.000881159930664,0.05911075,0.020266303904235915,0.040141906,0.7629273663557234,cup
0.003381369,0.030141801,0.034843183,0.003381379,0.1704068160958012,1.0008785574977583,0.058813952906357624,0.019842982004555344,0.037750109457122344,0.7714571842136825,cup
0.003414423,0.029735376057000003,0.034352459,0.003414433,0.17143078702381057,1.0008604352245816,0.058371823168177586,0.019917266386579625,0.037760656941058075,0.790606619,cup
0.003473509,0.030003901029333334,0.034880384,0.003473519,0.17260223979931816,1.0008743999319607,0.058799689594892894,0.020124416138288477,0.037848649182754775,0.780555702,cup
0.003489289,0.029361350981099994,0.034680977,0.003489299,0.17291317588502805,1.000852179550745,0.058724529,0.020179484995647357,0.037632682511752086,0.7945621217667567,cup
0.003879167,0.030704151,0.035593495,0.003879177,0.1901135055623721,1.0009403324649866,0.061309595,0.020404533852908937,0.037633893,0.7392990126190834,cup
0.003938632,0.030462975661999996,0.035037336,0.003938642,0.19162909669887185,1.0009234118260655,0.060873089,0.020553465,0.037673735896467185,0.7314536000389756,cup
0.004026656,0.030326950792166667,0.034855409,0.004026667,0.19277863327319045,1.0009155509209067,0.06121247,0.020887514636051416,0.037461173,0.7251355307748604,cup
0.004039404,0.030945700869099996,0.034609926,0.004039414,0.19291895702307704,1.0009447885189602,0.061322953,0.0209384,0.03730351,0.7256702286914058,cup
0.003794746,0.027779551,0.035061889095915934,0.003794754,0.18539573476409454,1.0007603548111776,0.05515173,0.0204684,0.038732128635501635,0.8137695935088421,cup
0.003898599,0.028446951,0.034722337,0.003898608,0.1898765072054323,1.0007884033506484,0.055881015297463865,0.020532332989847232,0.038950528612064175,0.8041253026506637,cup
